brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,milage_per_year,is_luxury,price_per_mile,usage_category
Volvo,XC90 T6 Inscription,2019,60000,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,37000,7,7500.0,0,0.6166563890601823,Medium
RAM,1500 Big Horn,2021,41800,Diesel,260.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,White,Black,None reported,Yes,44900,5,6966.666666666667,0,1.074136982368843,Medium
Chevrolet,Tahoe LT,2021,71536,Gasoline,5.3L V8 16V GDI OHV,10-Speed Automatic,Black,Jet Black,None reported,Yes,49685,5,11922.666666666666,0,0.6945356948152704,Medium
Ford,Explorer XLT,2014,127558,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,Green,Charcoal Black,None reported,Yes,13715,12,9812.153846153846,0,0.10751887361926638,High
Ford,Mustang Mach-E Premium,2023,13232,Gasoline,346.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,Black,None reported,Yes,45000,3,3308.0,0,3.4005894355021535,Low
Chevrolet,Camaro 1SS,2017,39000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Yellow,Black,None reported,Yes,31500,9,3900.0,0,0.8076715981641497,Medium
Ford,Bronco Big Bend Advanced,2023,11500,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None reported,Yes,54490,3,2875.0,0,4.737848882705852,Low
Chrysler,Pacifica Launch Edition,2020,22200,Gasoline,287.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,36800,6,3171.4285714285716,0,1.657582991757128,Low
Tesla,Model Y Long Range,2023,7414,Gasoline,425.0HP Electric Motor Electric Fuel System,A/T,Black,White,None reported,Yes,56515,3,1853.5,0,7.621712744436952,Low
RAM,1500 Rebel,2021,32000,Hybrid,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,Black,None reported,Yes,50927,5,5333.333333333333,0,1.5914190181556827,Medium
Toyota,86 Base,2020,14700,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,27350,6,2100.0,0,1.860417658662676,Low
BMW,X5 xDrive50i,2016,79995,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,23995,10,7272.272727272727,1,0.29995249762488124,Medium
GMC,Yukon Denali,2018,76000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,44500,8,8444.444444444445,0,0.5855186115972159,Medium
Honda,Accord EX-L,2014,62000,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Black,At least 1 accident or damage reported,Yes,18987,12,4769.2307692307695,0,0.306236996177481,Medium
Maserati,Ghibli S Q4,2017,53500,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,28700,9,5350.0,0,0.5364385712416591,Medium
Hyundai,Kona EV SEL,2022,9400,Gasoline,201.0HP Electric Motor Electric Fuel System,1-Speed A/T,Red,Black,None reported,Yes,31999,4,1880.0,0,3.4037868311881714,Low
BMW,435 i,2014,86500,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,20900,12,6653.846153846154,1,0.24161570386469522,High
Mercedes-Benz,GL-Class GL 450,2011,148000,Gasoline,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,9900,15,9250.0,1,0.06689143992270323,High
GMC,Sierra 1500 SLE,2014,100080,E85 Flex Fuel,285.0HP 4.3L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Gray,None reported,Yes,22989,12,7698.461538461538,0,0.22970393980875492,High
BMW,X5 PHEV xDrive45e,2023,3099,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Black,Black,None reported,Yes,74995,3,774.75,1,24.191935483870967,Low
Dodge,Durango R/T,2020,78000,Gasoline,360.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Red,At least 1 accident or damage reported,Yes,29500,6,11142.857142857143,0,0.37820027948359636,Medium
Ford,Bronco Sport Big Bend,2022,16700,Gasoline,181.0HP 1.5L 3 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,31000,4,3340.0,0,1.8561762768696486,Low
Honda,Civic LX,2015,51300,Gasoline,143.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,17500,11,4275.0,0,0.3411239546987388,Medium
Ford,Shelby GT350 Base,2018,8237,Gasoline,526.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,62900,8,915.2222222222222,0,7.6353483855304685,Low
Volkswagen,Jetta S,2010,99000,Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,Yes,6000,16,5823.529411764706,0,0.060605448429813844,High
Mazda,CX-5 Grand Touring,2021,62377,Gasoline,2.5L I4 16V,6-Speed Automatic,Jet Black Mica,Black,None reported,Yes,26288,5,10396.166666666666,0,0.4214306325948251,Medium
Jeep,Wrangler Rubicon,2009,130000,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Gray,None reported,Yes,15500,17,7222.222222222223,0,0.11922985207806094,High
Ford,F-250 XLT,2016,94300,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,28999,10,8572.727272727272,0,0.30751529676249456,High
Tesla,Model Y Performance,2022,24115,Gasoline,455.0HP Electric Motor Electric Fuel System,A/T,Gray,White,None reported,Yes,46500,4,4823.0,0,1.928180461104661,Low
BMW,528 i,2016,82000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,16995,10,7454.545454545455,1,0.2072535700784137,High
Kia,Rio S,2021,67686,Gasoline,120.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,15700,5,11281.0,0,0.23195000517085998,Medium
Tesla,Model S 85,2014,96800,Gasoline,362.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,Yes,28450,12,7446.153846153846,0,0.2939019225008006,High
Jeep,Wrangler Sport,1997,131000,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Green,Gray,At least 1 accident or damage reported,Yes,5500,29,4366.666666666667,0,0.041984412332730286,High
Tesla,Model 3 Standard Range,2020,23097,Gasoline,271.0HP Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,29900,6,3299.5714285714284,0,1.294484370941207,Low
BMW,X5 M50i,2021,28898,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Orange,None reported,Yes,71000,5,4816.333333333333,1,2.4568324163465864,Low
Mazda,MX-5 Miata RF Club,2022,7250,Gasoline,181.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,35619,4,1450.0,0,4.912287960281341,Low
Ford,F-250 XLT,2014,59459,Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Silver,At least 1 accident or damage reported,Yes,40999,12,4573.7692307692305,0,0.6895223679784729,Medium
Jeep,Wrangler Sahara,2012,78000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Beige,Black,At least 1 accident or damage reported,Yes,22000,14,5200.0,0,0.2820476660555634,Medium
RAM,1500 Laramie,2021,24213,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,46500,5,4035.5,0,1.9203766416122905,Low
RAM,1500 Laramie,2020,21165,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Bright White Clearcoat,Black,None reported,Yes,46105,6,3023.5714285714284,0,2.178257582915997,Low
GMC,Yukon Denali,2016,107750,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,35500,10,9795.454545454546,0,0.32946329964455084,High
Ford,F-150 Lariat,2016,117000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,26500,10,10636.363636363636,0,0.22649379065136196,High
Chevrolet,Corvette Base,2006,39132,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Beige,None reported,Yes,35000,20,1863.4285714285713,0,0.894385812485626,Medium
BMW,Z4 2.5i,2004,94500,Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Gray,Black,None reported,Yes,9000,22,4108.695652173913,1,0.09523708743822816,High
Subaru,Crosstrek 2.0i Premium,2017,50011,Gasoline,148.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,Yes,21495,9,5001.1,0,0.4297968487562985,Medium
Lexus,GX 470 Base,2004,215000,Gasoline,235.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,7350,22,9347.826086956522,1,0.034185887507499964,High
RAM,1500 Laramie,2022,16616,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Diamond Black,Black,None reported,Yes,45999,4,3323.2,0,2.7681892038274056,Low
Ford,F-150 XLT,2022,33818,Gasoline,5.0L V8 32V PDI DOHC,Automatic,Agate Black Metallic,Black,None reported,Yes,46552,4,6763.6,0,1.3765043318844437,Medium
Jeep,Wagoneer Series III,2022,9099,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Velvet Red Pearlcoat,Global Black,None reported,Yes,68362,4,1819.8,0,7.512307692307692,Low
Volkswagen,GTI Base,2008,95798,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,9850,18,5042.0,0,0.10281944487938287,High
Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,35943,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,White,None reported,Yes,51700,10,3267.5454545454545,1,1.4383485421767193,Medium
Mazda,Mazda6 iSport VE,2008,106000,Gasoline,156.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Beige,None reported,Yes,4300,18,5578.9473684210525,0,0.04056565504099018,High
Kia,Telluride EX X-Line,2023,10400,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Green,None reported,Yes,48000,3,2600.0,0,4.61494087107009,Low
Chevrolet,Tahoe LT,2022,2894,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Beige,None reported,Yes,63900,4,578.8,0,22.072538860103627,Low
Dodge,Durango GT,2022,15592,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,DB Black Clearcoat,Black,None reported,Yes,39985,4,3118.4,0,2.564291669338806,Low
Mercedes-Benz,AMG C 63 Base,2020,33548,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Silver,Black,None reported,Yes,57999,6,4792.571428571428,1,1.7287847625860682,Medium
BMW,320 i xDrive,2016,185000,Gasoline,180.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,7500,10,16818.18181818182,1,0.04054032140366809,High
Porsche,Macan GTS,2023,6483,Gasoline,2.9L V6 24V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,Chalk,Black,None reported,Yes,96900,3,1620.75,1,14.944478716841456,Low
Honda,Pilot EX-L,2020,28886,Gasoline,3.5L V6 24V GDI SOHC,6-Speed Automatic,Gray,Gray,None reported,Yes,35645,6,4126.571428571428,0,1.233946065704296,Low
Mercedes-Benz,GLE 350 Base,2020,26293,Gasoline,2.0 Liter Turbo,Automatic,designo Diamond White Bright,Macchiato/Magmagrey,None reported,Yes,49998,6,3756.1428571428573,1,1.901498440708907,Low
Chevrolet,Camaro 2SS,2017,62000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,34500,9,6200.0,0,0.5564426380219674,Medium
Jaguar,XF 35t Prestige,2017,101453,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,18500,9,10145.3,1,0.18234865061998543,High
RAM,3500 Laramie,2013,106385,Diesel,385.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,42900,13,7598.928571428572,0,0.40324854774124413,High
BMW,335 is,2012,86629,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Red,None reported,Yes,20995,14,5775.266666666666,1,0.2423525337642849,High
Audi,S6 4.0T Premium Plus,2018,61258,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,49999,8,6806.444444444444,1,0.8161902740821757,Medium
Chrysler,300 S,2014,121500,Gasoline,363.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Black,None reported,Yes,15999,12,9346.153846153846,0,0.13167792857671953,High
GMC,Sierra 1500 AT4,2022,100,Diesel,277.0HP 3.0L Straight 6 Cylinder Engine Diesel Fuel,10-Speed A/T,White,Black,None reported,Yes,62499,4,20.0,0,618.8019801980198,Low
Chrysler,200 C,2015,170000,E85 Flex Fuel,295.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,9-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,5995,11,14166.666666666666,0,0.035264498444126796,High
Ford,F-150 XLT SuperCab,2010,232000,Gasoline,292.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,3000,16,13647.058823529413,0,0.012930978745781268,High
MINI,Cooper S Base,2006,95000,Gasoline,168.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,–,None reported,Yes,12500,20,4523.809523809524,0,0.13157756234144904,High
Toyota,Venza XLE,2013,103466,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,Yes,14200,13,7390.428571428572,0,0.13724182589617945,High
Toyota,Camry Hybrid Base,2011,133121,Hybrid,147.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,White,At least 1 accident or damage reported,Yes,7900,15,8320.0625,0,0.05934406033563198,High
Chevrolet,Tahoe LT,2012,162731,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Brown,Gray,None reported,Yes,14500,14,10848.733333333334,0,0.08910355676818327,High
Mercedes-Benz,CLS-Class CLS 63 AMG S-Model 4MATIC,2014,64500,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,None reported,Yes,37500,12,4961.538461538462,1,0.5813863350955799,Medium
Ford,Shelby GT500 Base,2021,568,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Orange,Black,None reported,Yes,90788,5,94.66666666666667,0,159.55711775043937,Low
Lexus,RX 300 4WD,1999,249083,Gasoline,220.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,Yes,3500,27,8895.82142857143,1,0.014051484639719935,High
Porsche,Macan S,2015,80300,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Beige,None reported,Yes,23999,11,6691.666666666667,1,0.2988630278576855,High
Ford,F-150 XLT SuperCab,2004,187000,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,6299,22,8130.434782608696,0,0.03368431184859974,High
Subaru,Outback 2.5 i Special Edition,2009,181870,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,6500,17,10103.888888888889,0,0.03573961764107527,High
GMC,Sierra 2500 AT4,2022,22600,Diesel,6.6L V8 32V DDI OHV Turbo Diesel,Automatic,Ebony Twilight Metallic,Jet Black,None reported,Yes,76740,4,4520.0,0,3.3954249811955224,Low
BMW,X5 xDrive40i,2020,37000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,50000,6,5285.714285714285,1,1.351314829328937,Medium
Porsche,Taycan Base,2022,9728,Gasoline,375.0HP Electric Motor Electric Fuel System,A/T,White,Beige,None reported,Yes,89000,4,1945.6,1,9.147908315345873,Low
Lexus,GX 470 Base,2006,152000,Gasoline,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,13995,20,7238.0952380952385,1,0.0920717626857718,High
Ford,F-150 Heritage XL SuperCab Flareside,2004,60260,Gasoline,380.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Blue,Gray,At least 1 accident or damage reported,Yes,30500,22,2620.0,0,0.5061316606096812,Medium
Mazda,MazdaSpeed Miata MX-5 Base,2004,33362,Gasoline,178.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,At least 1 accident or damage reported,Yes,17599,22,1450.5217391304348,0,0.5275005245331655,Medium
GMC,Acadia Denali,2021,47907,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,Ebony Twilight Metallic,Jet Black,None reported,Yes,38436,5,7984.5,0,0.802287718126409,Medium
Mercedes-Benz,Metris Base,2016,17340,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,29000,10,1576.3636363636363,1,1.6723372354535493,Low
Cadillac,DeVille Base,1994,85000,–,–,A/T,White,Blue,None reported,Yes,7900,32,2575.757575757576,0,0.09294008305784637,High
Ford,Expedition EL XLT,2011,195500,E85 Flex Fuel,310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Beige,None reported,Yes,8999,15,12218.75,0,0.046030455087186256,High
Chevrolet,Monte Carlo SS,2000,74000,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,–,None reported,Yes,4700,26,2740.740740740741,0,0.06351265523438872,Medium
RAM,1500 Big Horn,2015,140500,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Gray,At least 1 accident or damage reported,Yes,14000,11,11708.333333333334,0,0.09964341890805048,High
Jeep,Commander Base,2006,212500,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,6500,20,10119.047619047618,0,0.03058809135015835,High
Lexus,IS-F Base,2010,77400,Gasoline,416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,At least 1 accident or damage reported,Yes,34500,16,4552.941176470588,1,0.4457306753142724,Medium
Ford,Utility Police Interceptor Base,2017,118000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,15000,9,11800.0,0,0.12711756680028136,High
Cadillac,Escalade ESV Luxury,2016,146200,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,24500,10,13290.90909090909,0,0.16757751314970487,High
Tesla,Model Y Performance,2020,39000,Gasoline,455.0HP Electric Motor Electric Fuel System,1-Speed A/T,Silver,Black,None reported,Yes,43000,6,5571.428571428572,0,1.1025358324145536,Medium
Chevrolet,Avalanche 1500 LS,2005,130000,E85 Flex Fuel,295.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Red,Gray,None reported,Yes,7200,21,5909.090909090909,0,0.0553841893523896,High
Ford,F-150 Lariat,2021,33080,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,Yes,47850,5,5513.333333333333,0,1.4464496236510385,Medium
Mercedes-Benz,GLB 250 Base 4MATIC,2023,1219,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Midnight Black,Classic Red,None reported,Yes,46479,3,304.75,1,38.09754098360656,Low
Jeep,Wrangler Sport,2016,41000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Black,None reported,Yes,25000,10,3727.2727272727275,0,0.6097412258237604,Medium
Nissan,350Z Touring,2004,110897,Gasoline,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Orange,At least 1 accident or damage reported,Yes,11500,22,4821.608695652174,0,0.10369889447961189,High
Chevrolet,Corvette Z06,2016,49000,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,7-Speed M/T,Orange,–,None reported,Yes,75000,10,4454.545454545455,0,1.530581008550846,Medium
Pontiac,Solstice GXP,2007,47000,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,13300,19,2350.0,0,0.28297270270845304,Medium
Hyundai,Sonata SE,2018,57690,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,15900,8,6410.0,0,0.2756062470749337,Medium
Lincoln,Navigator Reserve,2018,54000,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Brown,Orange,At least 1 accident or damage reported,Yes,46500,8,6000.0,0,0.8610951649043537,Medium
Nissan,Maxima SL,2007,101600,Gasoline,255.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,6700,19,5080.0,0,0.06594423283235401,High
Ford,Ranger XLT,2021,89000,Gasoline,270.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,34000,5,14833.333333333334,0,0.3820181795710161,High
Tesla,Model 3 Long Range,2021,18000,Gasoline,Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,42500,5,3000.0,0,2.3609799455585803,Low
Jaguar,XE 35t Premium,2017,55000,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,25000,9,5500.0,1,0.45453719023290484,Medium
Lincoln,MKZ Reserve,2017,71964,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,Yes,18750,9,7196.4,0,0.2605433196692837,Medium
Cadillac,Escalade ESV Platinum,2020,92000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,50000,6,13142.857142857143,0,0.5434723535613744,High
Ford,Fusion SE,2012,160000,E85 Flex Fuel,240.0HP 3.0L V6 Cylinder Engine Flex Fuel Capability,A/T,Gray,Black,None reported,Yes,4500,14,10666.666666666666,0,0.028124824219848625,High
Mercedes-Benz,E-Class E 350,2012,95816,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,12000,14,6387.733333333334,1,0.12523873634115032,High
Jeep,Wrangler Unlimited Sport,2014,132600,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,–,At least 1 accident or damage reported,Yes,17000,12,10200.0,0,0.1282041613562492,High
Cadillac,DeVille Base,1994,47000,–,–,A/T,White,Blue,None reported,Yes,5990,32,1424.2424242424242,0,0.1274440969341078,Medium
Jeep,Wrangler Sport,2010,149460,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Black,Black,None reported,Yes,10700,16,8791.764705882353,0,0.07159058215855642,High
Jeep,Wrangler Sport,2011,109646,Gasoline,3.8L V6 12V MPFI OHV,4-Speed Automatic,Mango Tango Pearlcoat,Black,None reported,Yes,16998,15,6852.875,0,0.15502476127937836,High
